image_id,image_path,group_id,category,category_id,split,source
DS1_IMG_004546,valid/Necklace/IMG_1441_8a0f734e_JPG.rf.019728f3f5b05d86890defad222c0da1.jpg,IMG_1441_8a0f734e,Necklace,2,valid,dataset1
DS1_IMG_004547,valid/Necklace/IMG_1448_e3ac523f_jpg.rf.fe781866f8ce5975d86c85dc0c44b49a.jpg,IMG_1448_e3ac523f,Necklace,2,valid,dataset1
DS1_IMG_004548,valid/Necklace/IMG_1460_5be3586f_JPG.rf.453afeadb1d65a7885aacbcdb63464fa.jpg,IMG_1460_5be3586f,Necklace,2,valid,dataset1
DS1_IMG_004549,valid/Necklace/IMG_1482_1a32f8b9_JPG.rf.592b795dacce4a7d97d7c940f1c24152.jpg,IMG_1482_1a32f8b9,Necklace,2,valid,dataset1
DS1_IMG_004550,valid/Necklace/IMG_1483_a17418b8_JPG.rf.397e99cb2e58c9ba9e2b9b24e5093bc3.jpg,IMG_1483_a17418b8,Necklace,2,valid,dataset1
DS1_IMG_004551,valid/Necklace/IMG_1484_eb6487b4_JPG.rf.b278e45132dd33cdf3c43d52c4bd76ba.jpg,IMG_1484_eb6487b4,Necklace,2,valid,dataset1
DS1_IMG_004552,valid/Necklace/IMG_1495_16d99ea9_JPG.rf.b0c86c9dd4b958280a22e97039ee9081.jpg,IMG_1495_16d99ea9,Necklace,2,valid,dataset1
DS1_IMG_004553,valid/Necklace/IMG_1508_28332b51_JPG.rf.81ca99a32b90b0dd55c15d2f979fefcb.jpg,IMG_1508_28332b51,Necklace,2,valid,dataset1
DS1_IMG_004554,valid/Necklace/IMG_1515_7637c67f_JPG.rf.abd88374c1f5971ddeb649affaba6e0b.jpg,IMG_1515_7637c67f,Necklace,2,valid,dataset1
DS1_IMG_004555,valid/Necklace/IMG_1528_1f6b84dd_JPG.rf.b48dc8be09e5c7da7d25a2b7ec8965fc.jpg,IMG_1528_1f6b84dd,Necklace,2,valid,dataset1
DS1_IMG_004556,valid/Necklace/IMG_1537_79f33e10_JPG.rf.a184840fe9d8d0e57370ab43828e80a3.jpg,IMG_1537_79f33e10,Necklace,2,valid,dataset1
DS1_IMG_004557,valid/Necklace/IMG_1540_70fb54ce_JPG.rf.607ce6d2b36f146878d5ed8488c9074b.jpg,IMG_1540_70fb54ce,Necklace,2,valid,dataset1
DS1_IMG_004558,valid/Necklace/IMG_1555_03e669df_JPG.rf.23d3ccbd57af6738d18989ca884e2371.jpg,IMG_1555_03e669df,Necklace,2,valid,dataset1
DS1_IMG_004559,valid/Necklace/IMG_1556_8affda5a_JPG.rf.1cbc4aa3c08c8043c3ac955463e93763.jpg,IMG_1556_8affda5a,Necklace,2,valid,dataset1
DS1_IMG_004560,valid/Necklace/IMG_1560_694eeeee_JPG.rf.2bdf6ac0e730f77aad9a8d4944095685.jpg,IMG_1560_694eeeee,Necklace,2,valid,dataset1
DS1_IMG_004561,valid/Necklace/IMG_1562_b3a529cc_JPG.rf.c366eea201873b430b8969f73e3ec24c.jpg,IMG_1562_b3a529cc,Necklace,2,valid,dataset1
DS1_IMG_004562,valid/Necklace/IMG_1574_2e489f7d_JPG.rf.623bcb2d4c1e4006c7124725a495cc9b.jpg,IMG_1574_2e489f7d,Necklace,2,valid,dataset1
DS1_IMG_004563,valid/Necklace/IMG_1579_050c474e_JPG.rf.03d9fb31260002e5a7822561920cd184.jpg,IMG_1579_050c474e,Necklace,2,valid,dataset1
DS1_IMG_004564,valid/Necklace/IMG_1584_e0451619_JPG.rf.7e82874368912dc3480b931afef0d1bd.jpg,IMG_1584_e0451619,Necklace,2,valid,dataset1
DS1_IMG_004565,valid/Necklace/IMG_1595_994aebbe_JPG.rf.2b10460c8e86977934bf6b2ac93acf01.jpg,IMG_1595_994aebbe,Necklace,2,valid,dataset1
DS1_IMG_004566,valid/Necklace/IMG_1596_c69156e9_JPG.rf.a00d5079d09b0ea9fcb5772a614c8099.jpg,IMG_1596_c69156e9,Necklace,2,valid,dataset1
DS1_IMG_004567,valid/Necklace/IMG_1601_85e74e21_JPG.rf.566802cdca59bf1d1c37f8d4cda91463.jpg,IMG_1601_85e74e21,Necklace,2,valid,dataset1
DS1_IMG_004568,valid/Necklace/IMG_1602_c5efedf4_JPG.rf.50af8ee162a1464d9fc1142d80375d37.jpg,IMG_1602_c5efedf4,Necklace,2,valid,dataset1
DS1_IMG_004569,valid/Necklace/IMG_1609_3d648496_JPG.rf.187adbc48b94c3cf1bf45aa62a994168.jpg,IMG_1609_3d648496,Necklace,2,valid,dataset1
DS1_IMG_004570,valid/Necklace/IMG_1610_47e82f92_JPG.rf.6b09e2695b53e77aea7cccdfd6cd1b57.jpg,IMG_1610_47e82f92,Necklace,2,valid,dataset1
DS1_IMG_004571,valid/Necklace/IMG_1611_6321cfb2_JPG.rf.aef493ba43f6a50401dafae84eb470b7.jpg,IMG_1611_6321cfb2,Necklace,2,valid,dataset1
DS1_IMG_004572,valid/Necklace/IMG_1620_c3b23269_JPG.rf.cd1510582f5e2605a773ca83a0753ea8.jpg,IMG_1620_c3b23269,Necklace,2,valid,dataset1
DS1_IMG_004573,valid/Necklace/IMG_1621_712e3e2a_JPG.rf.23fd46512bdaaecc8ca7ea0065487de7.jpg,IMG_1621_712e3e2a,Necklace,2,valid,dataset1
DS1_IMG_004574,valid/Necklace/IMG_1626_78bbde0c_JPG.rf.40ac1e7384e8e70e52106341628eddde.jpg,IMG_1626_78bbde0c,Necklace,2,valid,dataset1
DS1_IMG_004575,valid/Necklace/IMG_1627_be10d654_JPG.rf.8cf8991c12e5610354fdacad1337bf9e.jpg,IMG_1627_be10d654,Necklace,2,valid,dataset1
DS1_IMG_004576,valid/Necklace/IMG_1648_f531bc39_JPG.rf.dd6fea69aa099e1632be90047ccc9561.jpg,IMG_1648_f531bc39,Necklace,2,valid,dataset1
DS1_IMG_004577,valid/Necklace/IMG_1649_4aeda57a_JPG.rf.581835819bd4c063a24f9c7402fdc26d.jpg,IMG_1649_4aeda57a,Necklace,2,valid,dataset1
DS1_IMG_004578,valid/Necklace/IMG_1652_a7780503_JPG.rf.4932270358d7909ff74b534cdc0b1888.jpg,IMG_1652_a7780503,Necklace,2,valid,dataset1
DS1_IMG_004579,valid/Necklace/IMG_1657_bfaa992d_JPG.rf.6a67dbd47090549a9622d724bd8a5dcd.jpg,IMG_1657_bfaa992d,Necklace,2,valid,dataset1
DS1_IMG_004580,valid/Necklace/IMG_1658_6175d0a4_JPG.rf.66adafafbf65a3d92e759136dc2401e8.jpg,IMG_1658_6175d0a4,Necklace,2,valid,dataset1
DS1_IMG_004581,valid/Necklace/IMG_1674_1b45c16d_JPG.rf.b697c7be4cb3d00e58a36cf2eef13aa7.jpg,IMG_1674_1b45c16d,Necklace,2,valid,dataset1
DS1_IMG_004582,valid/Necklace/IMG_1676_892ba378_JPG.rf.f1c7228eef29512bee8332900871aaa3.jpg,IMG_1676_892ba378,Necklace,2,valid,dataset1
DS1_IMG_004583,valid/Necklace/IMG_1678_aa5ca982_JPG.rf.f81e1ecc3b088938b66a81a30f1b7e1f.jpg,IMG_1678_aa5ca982,Necklace,2,valid,dataset1
DS1_IMG_004584,valid/Necklace/IMG_1680_e5f0f12e_JPG.rf.29dd7a647222b5d7369d6ad5a65ba08f.jpg,IMG_1680_e5f0f12e,Necklace,2,valid,dataset1
DS1_IMG_004585,valid/Necklace/IMG_1860_1193afff_JPG.rf.d8d14d8c638bded2a78cf769ba052c60.jpg,IMG_1860_1193afff,Necklace,2,valid,dataset1
DS1_IMG_004586,valid/Necklace/IMG_1865_6b5e7f83_JPG.rf.0383bc073625bc4ba98c36e137b9ca3a.jpg,IMG_1865_6b5e7f83,Necklace,2,valid,dataset1
DS1_IMG_004587,valid/Necklace/IMG_1866_dfe03d1f_JPG.rf.39adf5ae75147ee7243bca127a181150.jpg,IMG_1866_dfe03d1f,Necklace,2,valid,dataset1
DS1_IMG_004588,valid/Necklace/IMG_1870_32f05df2_JPG.rf.e5e4c190b613c075beaf35d23fa41127.jpg,IMG_1870_32f05df2,Necklace,2,valid,dataset1
DS1_IMG_004589,valid/Necklace/IMG_2194_3cf55d28_JPG.rf.d6998b429e2d55663736071195eeacf5.jpg,IMG_2194_3cf55d28,Necklace,2,valid,dataset1
DS1_IMG_004590,valid/Necklace/IMG_2204_7b35a9c7_JPG.rf.7d44d6c222782c0fae8ce2f85179db04.jpg,IMG_2204_7b35a9c7,Necklace,2,valid,dataset1
DS1_IMG_004591,valid/Necklace/IMG_2227_1292bd43_JPG.rf.2622cfd6b5ce973c584de3ce3e700d8c.jpg,IMG_2227_1292bd43,Necklace,2,valid,dataset1
DS1_IMG_004592,valid/Necklace/IMG_2229_dc7e299c_JPG.rf.f4c63233313ae33fbc9f3734d024fea6.jpg,IMG_2229_dc7e299c,Necklace,2,valid,dataset1
DS1_IMG_004593,valid/Necklace/IMG_2238_8c778b21_JPG.rf.fe085ec03f422154b4bf28685e0510a4.jpg,IMG_2238_8c778b21,Necklace,2,valid,dataset1
DS1_IMG_004594,valid/Necklace/IMG_2260_a81ef372_JPG.rf.b748934fb0b31e8a657c610ed109d0db.jpg,IMG_2260_a81ef372,Necklace,2,valid,dataset1
DS1_IMG_004595,valid/Necklace/IMG_2268_d55ad659_JPG.rf.ad5e33b7784ecfe84565da865fa6385d.jpg,IMG_2268_d55ad659,Necklace,2,valid,dataset1
DS1_IMG_004596,valid/Necklace/IMG_2271_7bf6b7e9_JPG.rf.5eb6c93721bba79ad06d8c026cd5fdfd.jpg,IMG_2271_7bf6b7e9,Necklace,2,valid,dataset1
DS1_IMG_004597,valid/Necklace/IMG_2273_8089cd2e_JPG.rf.e9eb437d80b5fedd37d01e90ed329289.jpg,IMG_2273_8089cd2e,Necklace,2,valid,dataset1
DS1_IMG_004598,valid/Necklace/IMG_2286_594b19f2_JPG.rf.9352c6f4aaf5a40b53c70822a0c1fe95.jpg,IMG_2286_594b19f2,Necklace,2,valid,dataset1
DS1_IMG_004599,valid/Necklace/IMG_2292_9e095ee3_JPG.rf.05fb4467bce300996d88868465e5724e.jpg,IMG_2292_9e095ee3,Necklace,2,valid,dataset1
DS1_IMG_004600,valid/Necklace/IMG_2297_3423532d_JPG.rf.4a1e4f8e16241af4acaac2b8cb5d9fe6.jpg,IMG_2297_3423532d,Necklace,2,valid,dataset1
DS1_IMG_004601,valid/Necklace/IMG_2298_10c4915d_JPG.rf.5734875381afdc3c3fd544590b384867.jpg,IMG_2298_10c4915d,Necklace,2,valid,dataset1
DS1_IMG_004602,valid/Necklace/IMG_2304_7dd2ca2b_JPG.rf.bdc75013cb1c658771db9ec8bcb2eca1.jpg,IMG_2304_7dd2ca2b,Necklace,2,valid,dataset1
DS1_IMG_004603,valid/Necklace/IMG_2311_db241719_JPG.rf.44a4decd0534df6573c00451c5477ab5.jpg,IMG_2311_db241719,Necklace,2,valid,dataset1
DS1_IMG_004604,valid/Necklace/IMG_2330_f2c665c7_JPG.rf.4866ce9c0f97db66162af35fb1f669cb.jpg,IMG_2330_f2c665c7,Necklace,2,valid,dataset1
DS1_IMG_004605,valid/Necklace/IMG_2334_9a187c05_JPG.rf.1caf46c77721dd48e5e7ff2e9a68e678.jpg,IMG_2334_9a187c05,Necklace,2,valid,dataset1
DS1_IMG_004606,valid/Necklace/IMG_2368_5a5e7b59_JPG.rf.23a68f214c514fbc7e2ecd0053828e4e.jpg,IMG_2368_5a5e7b59,Necklace,2,valid,dataset1
DS1_IMG_004607,valid/Necklace/IMG_2369_b74298e0_JPG.rf.2d25d8c8b235b6f4a335a3256febf97e.jpg,IMG_2369_b74298e0,Necklace,2,valid,dataset1
DS1_IMG_004608,valid/Necklace/IMG_2370_649c9ac2_JPG.rf.7674a658b516237e204e0168f3443b5e.jpg,IMG_2370_649c9ac2,Necklace,2,valid,dataset1
DS1_IMG_004609,valid/Necklace/IMG_2377_a3c53403_JPG.rf.2618c6afff6287b494486e52cb48aa17.jpg,IMG_2377_a3c53403,Necklace,2,valid,dataset1
DS1_IMG_004610,valid/Necklace/IMG_2391_bd770d6b_JPG.rf.f0937f8c7377a5b47d07a0cb32aca157.jpg,IMG_2391_bd770d6b,Necklace,2,valid,dataset1
DS1_IMG_004611,valid/Necklace/IMG_2395_2e7ab524_JPG.rf.2348145952ba308043896b4a42e90ec4.jpg,IMG_2395_2e7ab524,Necklace,2,valid,dataset1
DS1_IMG_004612,valid/Necklace/IMG_2396_a7df2923_JPG.rf.55d5728d845d14d39a62f5658caac820.jpg,IMG_2396_a7df2923,Necklace,2,valid,dataset1
DS1_IMG_004613,valid/Necklace/IMG_2416_d8a48069_JPG.rf.07497efc12bb170ffda75ca97f7ca2a9.jpg,IMG_2416_d8a48069,Necklace,2,valid,dataset1
DS1_IMG_004614,valid/Necklace/IMG_2421_9c13d471_JPG.rf.313c1957ddeb72d1b75db3e464623f7b.jpg,IMG_2421_9c13d471,Necklace,2,valid,dataset1
DS1_IMG_004615,valid/Necklace/IMG_2431_14c96f56_JPG.rf.c0696b31c9d1f90d4f25aad07262a4b2.jpg,IMG_2431_14c96f56,Necklace,2,valid,dataset1
DS1_IMG_004616,valid/Necklace/IMG_2432_59e9d8df_JPG.rf.5b272651aa9be14a89d60fb428d45c39.jpg,IMG_2432_59e9d8df,Necklace,2,valid,dataset1
DS1_IMG_004617,valid/Necklace/IMG_2433_f2b2ecef_JPG.rf.0c325c6d523223f222d1d2dec9930684.jpg,IMG_2433_f2b2ecef,Necklace,2,valid,dataset1
DS1_IMG_004618,valid/Necklace/IMG_2435_f0b02e5a_JPG.rf.05e3a2731f4a5f87b39fb7266cb0bfbf.jpg,IMG_2435_f0b02e5a,Necklace,2,valid,dataset1
DS1_IMG_004619,valid/Necklace/IMG_2753_ae2c9b66_jpg.rf.fbe22e954443fc6a25b4dc9707c64b15.jpg,IMG_2753_ae2c9b66,Necklace,2,valid,dataset1
DS1_IMG_004620,valid/Necklace/IMG_2800_d7f8b48c_jpg.rf.7443fd2149d218223833b3fd01135a7f.jpg,IMG_2800_d7f8b48c,Necklace,2,valid,dataset1
DS1_IMG_004621,valid/Necklace/IMG_2811_1080f75d_jpg.rf.7354e4ccfbf59aaa213ea531516044fd.jpg,IMG_2811_1080f75d,Necklace,2,valid,dataset1
DS1_IMG_004622,valid/Necklace/IMG_2823_a877cd37_jpg.rf.e0f41ff7294fd82315178725614048e0.jpg,IMG_2823_a877cd37,Necklace,2,valid,dataset1
DS1_IMG_004623,valid/Necklace/IMG_2829_08e9a617_jpg.rf.f8633b83915c2e00538b531a20fdb6b6.jpg,IMG_2829_08e9a617,Necklace,2,valid,dataset1
DS1_IMG_004624,valid/Necklace/IMG_2842_2e4c4e7e_jpg.rf.f1e38d838a0c07486b3ab8bfb7278d00.jpg,IMG_2842_2e4c4e7e,Necklace,2,valid,dataset1
DS1_IMG_004625,valid/Necklace/IMG_2857_757aa63b_jpg.rf.f9e2a6995fd1275e3c2ee1a5031b02dd.jpg,IMG_2857_757aa63b,Necklace,2,valid,dataset1
DS1_IMG_004626,valid/Necklace/IMG_2872_2872d206_jpg.rf.287217ad2717220e3e4541779f5b47e7.jpg,IMG_2872_2872d206,Necklace,2,valid,dataset1
DS1_IMG_004627,valid/Necklace/IMG_2874_5864ee67_jpg.rf.7b0fe414bfc8a959228b6e0a7c34cf50.jpg,IMG_2874_5864ee67,Necklace,2,valid,dataset1
DS1_IMG_004628,valid/Necklace/IMG_2884_f4a6dfa6_jpg.rf.c7a65e41baf86a7230b1c7c4f238f1f0.jpg,IMG_2884_f4a6dfa6,Necklace,2,valid,dataset1
DS1_IMG_004629,valid/Necklace/IMG_2899_125ceac2_jpg.rf.27671bcca106484dc12dc3dd0a98fcab.jpg,IMG_2899_125ceac2,Necklace,2,valid,dataset1
DS1_IMG_004630,valid/Necklace/IMG_2929_06a83960_jpg.rf.86e9e654835df956edeafac71236075b.jpg,IMG_2929_06a83960,Necklace,2,valid,dataset1
DS1_IMG_004631,valid/Necklace/IMG_3049_d0996fd1_JPG.rf.0609b3bf13072662b17476d6c493d074.jpg,IMG_3049_d0996fd1,Necklace,2,valid,dataset1
DS1_IMG_004632,valid/Necklace/IMG_3060_c8b86b96_JPG.rf.093504c3c8f366d5fe0e1c1b4c26c5da.jpg,IMG_3060_c8b86b96,Necklace,2,valid,dataset1
DS1_IMG_004633,valid/Necklace/IMG_3066_c25a6dbb_JPG.rf.c23d51a7261f41480b8def87c5b5f3ec.jpg,IMG_3066_c25a6dbb,Necklace,2,valid,dataset1
DS1_IMG_004634,valid/Necklace/IMG_3103_af624453_JPG.rf.06e02336ac7ddb7124184ede501b174c.jpg,IMG_3103_af624453,Necklace,2,valid,dataset1
DS1_IMG_004635,valid/Necklace/IMG_3108_98d4ebe6_JPG.rf.c90ca44682d911b1e35755e92893623f.jpg,IMG_3108_98d4ebe6,Necklace,2,valid,dataset1
DS1_IMG_004636,valid/Necklace/IMG_3109_51d3feba_JPG.rf.5377df6d1ad2b0cb50ac364289205156.jpg,IMG_3109_51d3feba,Necklace,2,valid,dataset1
DS1_IMG_004637,valid/Necklace/IMG_3115_f8441614_JPG.rf.19c4ad11ff887bcc2aa560394c75b8d3.jpg,IMG_3115_f8441614,Necklace,2,valid,dataset1
DS1_IMG_004638,valid/Necklace/IMG_3117_b8296674_JPG.rf.065ea5ec6a8cc732c6ec6687d7d7c1c5.jpg,IMG_3117_b8296674,Necklace,2,valid,dataset1
DS1_IMG_004639,valid/Necklace/IMG_3119_79ad327c_JPG.rf.ff882405c3d365b91944d6cdf9fe2db2.jpg,IMG_3119_79ad327c,Necklace,2,valid,dataset1
DS1_IMG_004640,valid/Necklace/IMG_3133_7bbfc63c_JPG.rf.dcbec9eff9c6e13dd9d969797bade983.jpg,IMG_3133_7bbfc63c,Necklace,2,valid,dataset1
DS1_IMG_004641,valid/Necklace/IMG_3138_1042c93c_JPG.rf.5e21f9b8fae653540012640270abda22.jpg,IMG_3138_1042c93c,Necklace,2,valid,dataset1
DS1_IMG_004642,valid/Necklace/IMG_3471_094077dc_JPG.rf.57f89b59c138181b638545cda31b432e.jpg,IMG_3471_094077dc,Necklace,2,valid,dataset1
DS1_IMG_004643,valid/Necklace/IMG_3478_0e53d65e_JPG.rf.eacc8e3d5e873c487fce3f10db1c35d5.jpg,IMG_3478_0e53d65e,Necklace,2,valid,dataset1
DS1_IMG_004644,valid/Necklace/IMG_3481_9cb52c73_JPG.rf.dc09ff04eef125b78e7570ba1957d554.jpg,IMG_3481_9cb52c73,Necklace,2,valid,dataset1
DS1_IMG_004645,valid/Necklace/IMG_3489_f8427137_JPG.rf.ca483d6b3841973ee12a317b4ab3007c.jpg,IMG_3489_f8427137,Necklace,2,valid,dataset1
DS1_IMG_004646,valid/Necklace/IMG_3499_5f8fd886_JPG.rf.c48405b6c63b8087a55d7e21912facb1.jpg,IMG_3499_5f8fd886,Necklace,2,valid,dataset1
DS1_IMG_004647,valid/Necklace/IMG_3509_2f31d66a_JPG.rf.419d63cb5ede7154d176f05c1f9d0250.jpg,IMG_3509_2f31d66a,Necklace,2,valid,dataset1
DS1_IMG_004648,valid/Necklace/IMG_3520_aa6ba03e_JPG.rf.99ad29176d2f170dd632d37a90db0f87.jpg,IMG_3520_aa6ba03e,Necklace,2,valid,dataset1
DS1_IMG_004649,valid/Necklace/IMG_3522_4f8dda5f_JPG.rf.c54729b8a4ba061de8001f79b56561a4.jpg,IMG_3522_4f8dda5f,Necklace,2,valid,dataset1
DS1_IMG_004650,valid/Necklace/IMG_3524_af25bd7c_JPG.rf.5e07784133fcf12086f411b43700fa3c.jpg,IMG_3524_af25bd7c,Necklace,2,valid,dataset1
DS1_IMG_004651,valid/Necklace/IMG_3541_565856b7_JPG.rf.422b1f78c171bf3f0fe626ff8ea552c2.jpg,IMG_3541_565856b7,Necklace,2,valid,dataset1
DS1_IMG_004652,valid/Necklace/IMG_3545_67a2a823_JPG.rf.4572c99e140d8475f2356e9bfe218347.jpg,IMG_3545_67a2a823,Necklace,2,valid,dataset1
DS1_IMG_004653,valid/Necklace/IMG_3546_1aeb7b94_JPG.rf.2358e0a8adddbcd36e864d7ef35c8eae.jpg,IMG_3546_1aeb7b94,Necklace,2,valid,dataset1
DS1_IMG_004654,valid/Necklace/IMG_3548_e4447cee_JPG.rf.60e7a9c9739ec679c94f02ce58175991.jpg,IMG_3548_e4447cee,Necklace,2,valid,dataset1
DS1_IMG_004655,valid/Necklace/IMG_3549_7d74fc28_JPG.rf.c8aec6a8c748b69aa7342115a5981600.jpg,IMG_3549_7d74fc28,Necklace,2,valid,dataset1
DS1_IMG_004656,valid/Necklace/IMG_3550_99b59fe9_JPG.rf.3f776a2020d47418ca92cc85bc8c76e0.jpg,IMG_3550_99b59fe9,Necklace,2,valid,dataset1
DS1_IMG_004657,valid/Necklace/IMG_3580_6c923f24_JPG.rf.131cff7f774b7b29f4484b9a88e2062d.jpg,IMG_3580_6c923f24,Necklace,2,valid,dataset1
DS1_IMG_004658,valid/Necklace/IMG_3616_714737f2_JPG.rf.ca3ed39d416ac53fbd1dfbe9e3934262.jpg,IMG_3616_714737f2,Necklace,2,valid,dataset1
DS1_IMG_004659,valid/Necklace/necklace_100_jpg.rf.474da817e4c48050120fcba0ac566b29.jpg,necklace_100,Necklace,2,valid,dataset1
DS1_IMG_004660,valid/Necklace/necklace_106_jpg.rf.6289ef0c40ee85c342ea276bead433a3.jpg,necklace_106,Necklace,2,valid,dataset1
DS1_IMG_004661,valid/Necklace/necklace_110_jpg.rf.2aea0a4809a713aca68aaaea6ca65a46.jpg,necklace_110,Necklace,2,valid,dataset1
DS1_IMG_004662,valid/Necklace/necklace_111_jpg.rf.2d6cc2145253768411de6562bfe0c7c1.jpg,necklace_111,Necklace,2,valid,dataset1
DS1_IMG_004663,valid/Necklace/necklace_125_jpg.rf.336bfc6517b812394b42f0bc6f324ab1.jpg,necklace_125,Necklace,2,valid,dataset1
DS1_IMG_004664,valid/Necklace/necklace_127_jpg.rf.86e5b8de31143d09726e3cc61a29ec88.jpg,necklace_127,Necklace,2,valid,dataset1
DS1_IMG_004665,valid/Necklace/necklace_128_jpg.rf.3cfcf2dc89d112d6e7e779ebd1267e3c.jpg,necklace_128,Necklace,2,valid,dataset1
DS1_IMG_004666,valid/Necklace/necklace_131_jpg.rf.440b889943bd58c1c1a6d246d70b97a2.jpg,necklace_131,Necklace,2,valid,dataset1
DS1_IMG_004667,valid/Necklace/necklace_138_jpg.rf.edf7eb6a4cec8be8a0afbdcd05934e23.jpg,necklace_138,Necklace,2,valid,dataset1
DS1_IMG_004668,valid/Necklace/necklace_143_jpg.rf.39c48968bc0e9d5548400e78543d3af1.jpg,necklace_143,Necklace,2,valid,dataset1
DS1_IMG_004669,valid/Necklace/necklace_151_jpg.rf.853714fc12f8206da9733497f1bf3e46.jpg,necklace_151,Necklace,2,valid,dataset1
DS1_IMG_004670,valid/Necklace/necklace_161_jpg.rf.288e7d71a082412e3ddf8dcb6d4924ec.jpg,necklace_161,Necklace,2,valid,dataset1
DS1_IMG_004671,valid/Necklace/necklace_164_jpg.rf.727bc633ceb5464d131aac5ed5684704.jpg,necklace_164,Necklace,2,valid,dataset1
DS1_IMG_004672,valid/Necklace/necklace_169_jpg.rf.320a11a5b78e4c57ba69f92ad3f10cd3.jpg,necklace_169,Necklace,2,valid,dataset1
DS1_IMG_004673,valid/Necklace/necklace_176_jpg.rf.9c2843a3f34ad4476526bd075caff7df.jpg,necklace_176,Necklace,2,valid,dataset1
DS1_IMG_004674,valid/Necklace/necklace_180_jpg.rf.c336031b093cfced7d16621f1d09c37f.jpg,necklace_180,Necklace,2,valid,dataset1
DS1_IMG_004675,valid/Necklace/necklace_194_jpg.rf.018379e9ee3f21889e182f9af9afb3ca.jpg,necklace_194,Necklace,2,valid,dataset1
DS1_IMG_004676,valid/Necklace/necklace_196_jpg.rf.393aa8d6f817f05d9af555296af277d7.jpg,necklace_196,Necklace,2,valid,dataset1
DS1_IMG_004677,valid/Necklace/necklace_20241125_122545_00386ec6_jpg.rf.1fa387dba6c3db04af2b23e1303e0551.jpg,necklace_20241125_122545_00386ec6,Necklace,2,valid,dataset1
DS1_IMG_004678,valid/Necklace/necklace_20241125_122545_00587e7e_jpg.rf.b0b959109651fb9362e16cf0dcf225ff.jpg,necklace_20241125_122545_00587e7e,Necklace,2,valid,dataset1
DS1_IMG_004679,valid/Necklace/necklace_20241125_122545_02060299_jpg.rf.f5832ec4c56030548f32a21f90fc50b0.jpg,necklace_20241125_122545_02060299,Necklace,2,valid,dataset1
DS1_IMG_004680,valid/Necklace/necklace_20241125_122545_0c0c1b1b_jpg.rf.a01fb9b1aac14eb465cb9d41f5edced0.jpg,necklace_20241125_122545_0c0c1b1b,Necklace,2,valid,dataset1
DS1_IMG_004681,valid/Necklace/necklace_20241125_122545_1e1c9edc_jpg.rf.0da527b4e12eb23bf616e4f6150e39b7.jpg,necklace_20241125_122545_1e1c9edc,Necklace,2,valid,dataset1
DS1_IMG_004682,valid/Necklace/necklace_20241125_122545_242f6f6f_jpg.rf.d597981ab4e2be627d16f7f4d9a6fb7d.jpg,necklace_20241125_122545_242f6f6f,Necklace,2,valid,dataset1
DS1_IMG_004683,valid/Necklace/necklace_20241125_122545_287e7e7e_jpg.rf.f2f7473c665c666f5e591ffe5f8f9505.jpg,necklace_20241125_122545_287e7e7e,Necklace,2,valid,dataset1
DS1_IMG_004684,valid/Necklace/necklace_20241125_122545_30303038_jpg.rf.3bd6945ce75016355fc1166fd393ea4b.jpg,necklace_20241125_122545_30303038,Necklace,2,valid,dataset1
DS1_IMG_004685,valid/Necklace/necklace_20241125_122545_60602030_jpg.rf.bc302d3e70bbc04fea9848ed165336eb.jpg,necklace_20241125_122545_60602030,Necklace,2,valid,dataset1
DS1_IMG_004686,valid/Necklace/necklace_20241125_122545_70307038_jpg.rf.eac3fafa30366f4f43b734e42e5ce14d.jpg,necklace_20241125_122545_70307038,Necklace,2,valid,dataset1
DS1_IMG_004687,valid/Necklace/necklace_20241125_122545_786367ff_jpg.rf.34da2d3f56ccfbae3cf6ccb1380762f0.jpg,necklace_20241125_122545_786367ff,Necklace,2,valid,dataset1
DS1_IMG_004688,valid/Necklace/necklace_20241125_122545_7c3f6078_jpg.rf.d8902a88c26bc06e737927dd452555f1.jpg,necklace_20241125_122545_7c3f6078,Necklace,2,valid,dataset1
DS1_IMG_004689,valid/Necklace/necklace_20241125_122545_7c63c1c1_jpg.rf.93e08095b5501554f3e79b9fc6fe7a98.jpg,necklace_20241125_122545_7c63c1c1,Necklace,2,valid,dataset1
DS1_IMG_004690,valid/Necklace/necklace_20241125_122545_8181819d_jpg.rf.623f89a102fdf32aa144ad2b4f10be11.jpg,necklace_20241125_122545_8181819d,Necklace,2,valid,dataset1
DS1_IMG_004691,valid/Necklace/necklace_20241125_122545_99818181_jpg.rf.d0c8127b7a5de75078d58463b179f14f.jpg,necklace_20241125_122545_99818181,Necklace,2,valid,dataset1
DS1_IMG_004692,valid/Necklace/necklace_20241125_122545_c0c0e0e0_jpg.rf.e2f3441f1a20d20a94bd6e99cf96ae6d.jpg,necklace_20241125_122545_c0c0e0e0,Necklace,2,valid,dataset1
DS1_IMG_004693,valid/Necklace/necklace_61_jpg.rf.910debbfa416698e0df86886e9d894a7.jpg,necklace_61,Necklace,2,valid,dataset1
DS1_IMG_004694,valid/Necklace/necklace_68_jpg.rf.eb487670ad77540318d9b809dcdaddbf.jpg,necklace_68,Necklace,2,valid,dataset1
DS1_IMG_004695,valid/Necklace/necklace_72_jpg.rf.6897ca9109cc6a329c6489ae91c9e9dc.jpg,necklace_72,Necklace,2,valid,dataset1
